date,date (GMT),dailyVolumeToken,dailyVolumeETH,dailyVolumeUSD,dailyTxns,totalLiquidityToken,totalLiquidityETH,totalLiquidityUSD,priceUSD,maxStored
1606521600,2020-11-28 00:00:00,118262.29920849659140481,11.34431622963636630843905891487098,6004.135882074299497619297179900149,16,6818589.004797913006673241,644.827986566150214089,350345.9618932421206626179163554387,0.05138100590117992507737190249869793,10
1606608000,2020-11-29 00:00:00,81671.78156326992221921,7.679433811012823544135173267136458,4283.120696561427761326641571057048,17,6917043.159291991673716876,644.729637692168943178,369496.834536340705660234804250318,0.05341832138779965657737269991989437,10
1606694400,2020-11-30 00:00:00,108593.816364817351921488,10.02349553796330718493918342017098,5953.250620182376465172574543641591,11,6985162.189936988021916015,637.611941341730387026,389944.4264210380040117456108927508,0.05582467748319464968155051573206612,10
1606780800,2020-12-01 00:00:00,408510.429105580832919306,38.84631902071630134815053851167948,23749.5381314747241632506556197269,31,6469422.439351423854644575,614.699906946799330868,359997.6554767996530628417364583632,0.05564602696015787442271353490021205,10
1606867200,2020-12-02 00:00:00,168676.105032765752834949,16.2653814979877347770942004621008,9509.089444367983452963799569040524,23,7164063.855627358662372787,687.013632348883561276,410908.250709059709840310593781351,0.05735686601764333144649039577268524,10
1606953600,2020-12-03 00:00:00,210827.000196196968899585,20.14651526493004057669115338173418,12198.3638388628704565288977759614,19,7341324.541332974889207815,701.86876444686171393,433531.1938638129923052524272333472,0.05905353882980578705300810161062434,10
1607040000,2020-12-04 00:00:00,248504.746487327380036649,24.2463439247615025795478307170545,14254.63684752154070718602162523926,22,7357691.617525588156300692,718.519105138873432271,408555.3726706874886506707648234666,0.05552765648638122448429541129673317,10
1607126400,2020-12-05 00:00:00,617971.96367717377304459,60.13183016143089163982065889596404,34732.20113046804909593420758315967,28,7348453.578556384533390922,723.915615502607698634,430531.1987335268977479466859960587,0.05858800006437618958172337135748672,10
1607212800,2020-12-06 00:00:00,114334.546204187263820813,11.17856821416435000400226696449878,6670.176086380468484062328368472358,22,7442425.722927405228643205,721.865806144086185337,431031.1998679117539394796490157753,0.05791541842870685113296961209298653,10
1607299200,2020-12-07 00:00:00,371800.133889076054537744,36.77417484654859102543053982849313,21736.14014388417169093717024892997,28,8641789.810737590076306675,839.183369763071540965,490484.1927637939373077841179017833,0.05675724630033906780222421048986554,10
1607385600,2020-12-08 00:00:00,108028.087966600478172844,10.53591907863529339315733909067699,5971.883898392460811696900481374575,13,8615319.004102449656603629,846.355054074695590738,474171.5586751810194939580990982669,0.05503818935194269863797211280730089,10
1607472000,2020-12-09 00:00:00,129725.310542729864122165,12.75507892579101705728283852035375,7049.342897028822977073644790259177,22,8684507.607456177680712434,846.873244754600613564,486861.5417747079199216244688583723,0.05606092639687570677710930809894545,10
1607558400,2020-12-10 00:00:00,298733.93937387427673946,29.61002685068001743152903382417954,16587.51680203888957932071372584763,25,8293357.129155771025024218,830.5192046044497913119999999999998,466395.8014348732157882829797308571,0.05623727450434180836952756951229516,10
1607644800,2020-12-11 00:00:00,462748.537013109040546895,45.21114273445004669842964771317246,24790.0957396756832881246306145715,25,8418234.994368275186947086,816.638308276450777889,449101.192268588153545057408586419,0.05334861673130209386323632603515846,10
1607731200,2020-12-12 00:00:00,335759.180543021553203233,33.66792668251492291983625891589616,19094.45528930002906513453578913403,15,8321088.894662752728701524,829.562938304308125147,473363.2791034354843260514523621828,0.05688717968234378902711962914779628,10
1607817600,2020-12-13 00:00:00,92469.005267996253358834,9.223268801352464894705554126930038,5385.732921210065512111450656968533,19,8394575.571640276006213944,835.238920386658738904,492226.9977374408020370544496215706,0.05863631740958418193111442241396711,10
1607904000,2020-12-14 00:00:00,685704.381397140242840249,66.88336688057705191567313807559361,39060.49071954194733698522950703874,31,8582402.207685299899560618,832.711290230478522115,488230.383032658653615364036029564,0.05688738085421609246536948329006957,10
1607990400,2020-12-15 00:00:00,724292.333446374319078363,71.89378786181813450325366114019748,41958.77864721366450633143663407174,34,8474418.130522232723209916,845.105761554236828937,496979.1622829987487138895070989382,0.05864463549338373288627508688736426,10
1608076800,2020-12-16 00:00:00,456850.22338028878339823,46.92337643917937284339003018560702,28007.90954681763911114346773279322,19,8348808.380189900574167499,838.018590952226641725,532563.8357836278877678306324677156,0.06378920338467682994293290174655108,10
1608163200,2020-12-17 00:00:00,105222.095766063347467863,10.50697536050136461302864641584641,6800.63207409793026480087733907502,12,8370615.140903848050511769,837.3361140021584249259999999999998,535694.1707910562059442751727557351,0.06399698968040390058872307783397545,10
1608249600,2020-12-18 00:00:00,80891.811652451093555975,8.039747278197840374270396542830858,5195.083559770617656966916606233231,18,8419347.474556262852274841,835.454624580728089569,543756.5283412310636244598020929949,0.06458416521998807952600717771689732,10
1608336000,2020-12-19 00:00:00,92321.91728729853598629,9.025091535139013682248338810560578,5923.095740899859017784999288766467,14,8514924.179654309062629016,826.736945015256169604,547862.3241485372040955594463670668,0.06434142131971155735450740667024325,10
1608422400,2020-12-20 00:00:00,113885.911777448936184337,11.13459083537318258288460240409361,7216.872013382939035712173574885188,13,8467083.162064692001193659,832.284955530195150403,528248.3200942329969077269578463814,0.06238846483296144130470068291286847,10
1608508800,2020-12-21 00:00:00,5971302.256564402991612965,696.2169011152132286597769074811072,429099.1158270559886995778524581924,181,7197857.085929250799675856,894.6503037973522184720000000000003,551123.1954921265227044276867296234,0.07656767686725693689515740605520914,10
1608595200,2020-12-22 00:00:00,1990624.63267120328015919,233.3913888543163531945799630360747,144036.5668850409554471856034520195,72,7673856.513080083541005947,884.203284908567243253,557035.6177188725959776763716038576,0.07258874553744987806470049800222358,10
1608681600,2020-12-23 00:00:00,268565.317858277332146026,30.76299853002146223009403708593937,18769.8645792857813824296405136717,26,7739811.959569790471256566,893.2642703764469211909999999999999,527779.3828618948799834346664914531,0.06819020741315670891047924552935218,10
1608768000,2020-12-24 00:00:00,313936.190753313002210011,36.92099334433766350944556594405124,21686.00438994203968090471016488098,25,7755871.940610599745509439,898.5801535777699102499999999999997,549792.3761347534022761191570547574,0.07088724263947422395947790016863225,10
1608854400,2020-12-25 00:00:00,830331.262174573918462146,103.6797039058281142751164117228418,63514.62582573298372549761357194714,28,8093297.60816097548116107,961.8976902163644879240000000000002,601023.0043058677669781561224764071,0.07426181927374311315312611236620219,10
1608940800,2020-12-26 00:00:00,293577.684632347013233392,35.36547753959805589237513705141548,22278.75579887822315812164167949748,17,8101054.278252775255840779,961.6320541047777427259999999999999,609894.8013964531468734796390977682,0.07528585545139619239822615347223182,10
1609027200,2020-12-27 00:00:00,141513.490849707687796538,16.58994451773733788970369495356358,11302.36860745197461348504125316473,12,8165303.126605386614329748,955.4222304293677231959999999999998,657929.2300533771627830797029265261,0.08057621619822242470209746261884485,10
1609113600,2020-12-28 00:00:00,332887.392859477788709102,38.34205252433371859078991989442995,27674.58837184924280414803787343525,19,8243835.213496207851274209,943.5621241035207903979999999999997,688243.4797749842960732728833302464,0.08348583662228498847009876332878353,10
1609200000,2020-12-29 00:00:00,243109.672806950377036115,27.55569456605423518694511036973017,19569.9905263770923725301664123389,17,8349496.043796819123165968,934.0602987170493685489999999999998,676004.0479166941115326922542967323,0.08096345508408559194811560903572291,10
1609286400,2020-12-30 00:00:00,334991.645851070676725589,36.74577510310334766937630455113045,26928.90380503597569587873369994987,20,8519202.360362659173420994,919.9171829631191914059999999999999,690441.0726391489580538940180372632,0.08104527201414630403210237887454652,10
1609372800,2020-12-31 00:00:00,403373.948339669545759159,43.93601456364732464254485195063305,32454.26256889459121701052994208447,21,8422730.971413595300967753,906.5663173056384621149999999999997,669777.7963097073711422084649442301,0.07952026469596450836613639723443942,10
1609459200,2021-01-01 00:00:00,263568.761022921609602399,27.87885486563984464817854688811853,20545.84065641728483966548521596262,21,8560920.809407098082651303,901.6829558560238457569999999999998,656690.8915675913175409891165057932,0.07670797408217955732383973915299457,10
1609545600,2021-01-02 00:00:00,240321.046134157686113957,24.85269574782088590795874928790095,18815.4048831988962519919072059007,15,8274248.512889744845495828,840.5640961544984970709999999999999,649701.9312307953906272731800920385,0.0785209593618901172026635001576365,10
1609632000,2021-01-03 00:00:00,571645.12763176258778923,54.91769244676419701881697686752782,49045.78739256014607436977912673098,27,8003879.485864190253669942,745.06313896627517694,748996.7633649290517199808405471645,0.0935792155151445044184987424434634,10
1609718400,2021-01-04 00:00:00,2295156.718509601718694864,218.6208614656538152297226783482133,220134.48575098367528198255453192,69,8205977.309012055729074699,816.819185013089726661,843279.3257158832156549408205894626,0.1027640333333322796677076248338514,10
1609804800,2021-01-05 00:00:00,921838.86262233559799911,90.54486586977018543176703086216585,95208.01562298625429997863967187712,30,8244898.985429256238021107,813.235129507836394262,891819.7810770765927300564353103325,0.1081662471126861909532058789595228,10
1609891200,2021-01-06 00:00:00,1821619.791892414270600311,194.2192506050958363455607599358197,220506.5586591800875586956634357688,57,9371213.102331395361490493,987.5123983015527509409999999999999,1187466.376088849182235791308990644,0.1267142645377926720776099099030385,10
1609977600,2021-01-07 00:00:00,3184569.924139264889917232,365.6224260316425317927039674848639,447685.9801713785851841732589911089,69,8627804.034945796523191324,1075.759383179750245687,1307206.9155088543947031488578025,0.1515109650397926331416663171815412,10
1610064000,2021-01-08 00:00:00,1905908.119104970456196833,241.8632352058633137548941161398406,294404.8284723968996330771039819016,81,8593373.959803116594330806,1091.576992674806093415,1330489.070740471379125483644313066,0.1548273212551958240887313818845475,10
1610150400,2021-01-09 00:00:00,1041158.535356898005104773,132.5954634291615457962340093994196,163984.4731930832554737305075470763,52,8837203.30833558886637913,1078.545130953420355013,1386787.378012920024060583051928141,0.156926046581371395782194001375391,10
1610236800,2021-01-10 00:00:00,4403588.434796774419708022,659.1990354044303203878696881229671,858858.6904941487898674822960003755,189,7688479.627120755222732059,1246.25546759931627194,1572434.338995406735267996179755062,0.204518242260630768706730229787832,10
1610323200,2021-01-11 00:00:00,4600286.125356097586771889,758.4965462968929889081218869914126,788949.5906378160705053912047523521,132,7461617.317605899752728206,1281.530136910630713104,1395775.163877381552026890913924393,0.187060673908324148374529368347204,10
1610409600,2021-01-12 00:00:00,3207965.048625913101853358,573.2014133365176900943369547119474,615718.0778610677811484320083509817,142,7006788.295416404248729446,1372.741309323684998225,1428930.735442949858599661693712603,0.2039351947279049876088050325029006,10
1610496000,2021-01-13 00:00:00,10254449.612605116686598228,2119.298335879132625901660367226546,2260042.415483328869480213695433029,446,7465676.868881986468504107,1445.45790971880701361,1626445.995487489745416185755130207,0.2178564682147911157591029163414501,10
1610582400,2021-01-14 00:00:00,5418803.462134533898237172,1183.032784848423160759702214138413,1384905.011249841690705573427596145,284,7202124.748728435507258369,1618.840682418043659203,1967103.419640791982953433420721105,0.2731282070597419342141755226165965,10
1610668800,2021-01-15 00:00:00,5439174.777027067668681636,1547.259138051415322943529370497594,1822134.80505584422333655980981035,282,5976535.813318953246771796,2104.670110242473542648,2465410.365536774022650117260058347,0.4125149488843531573700203232456865,10
1610755200,2021-01-16 00:00:00,2353296.678997449649787388,817.9748965725137053298446010976506,981085.240673657499997434964961071,159,7288788.813551194352022081,2408.125831370838095971,2953402.201946761618870734164774879,0.4051979385732572745455074884361101,10
1610841600,2021-01-17 00:00:00,4329265.300468126859397142,1222.864156569497490832970653974997,1491425.364460861284584119122296196,220,8350986.257898554375035346,2050.046225368761181879,2560815.548251533074925447635638713,0.3066482771216938579043692494254059,10
1610928000,2021-01-18 00:00:00,1706663.050006880610919402,392.9375229893759724230470360073443,480658.4748866796558203120554075615,136,8031591.271971009966966072,1734.668832966457926613,2149843.01794800241080103664733243,0.2676733595060565814031154688306573,10
1611014400,2021-01-19 00:00:00,6415109.066663567688885792,1460.945058360740336616535452234484,2026669.0069629909956788519993556,299,7061989.140652939773192262,1666.562801571771472039,2310626.757433650959752883865808828,0.3271920575652448896141920908594203,10
1611100800,2021-01-20 00:00:00,5872913.09123991025702656,1531.957683257803328264226496946863,2054533.544968625064630422722059066,353,7943662.788648419581950679,2116.786262202057011242,2902315.721565392134461668305108205,0.3653624025572728022672688737323854,10
1611187200,2021-01-21 00:00:00,2564523.767123280752331484,672.2814043259034372415684437656707,845389.65671115727492759771222272,176,8248370.770420934723533904,2062.134172481368961834,2322246.707482095052977877758804633,0.2815400485887208814767504244397816,10
1611273600,2021-01-22 00:00:00,676373.724960929510986958,166.8278785203030009588139395178087,200304.8341823249759315692974865674,82,8410595.999202422417996393,2033.048637068103878852,2512084.827449336681664971184386851,0.2986809528941299658032325660040056,10
1611360000,2021-01-23 00:00:00,1017561.733162488823623728,245.9145555703325087547605877430592,303185.3274086068624398144162749503,152,8562839.798864034605348057,1996.679233758131029554,2455015.144817040954157531183302769,0.2867057194206446242131229632974408,10
1611446400,2021-01-24 00:00:00,1690772.431948777119626999,372.227591278354048393532270998497,486679.4952144950678153982363655607,226,8855452.344685919033632024,1835.260110549804077342,2558398.913646981233101282244244504,0.2889066322153779607220737159417563,10
1611532800,2021-01-25 00:00:00,696931.272499576763856385,143.1897252746027864565714614923072,199179.5023868990785367301010619879,76,11457823.211096200865843302,2362.762926723799345862,3126822.264272453846381418913750838,0.2728984560736037331951671982510267,10
1611619200,2021-01-26 00:00:00,1174420.903704321871059588,232.4681079494266442676867947085318,309041.9365413015559067649546086858,106,11420860.834873748915705183,2227.358211530537188947999999999999,3020589.380775225385988314174599984,0.2644800093835147649750069201622055,10
1611705600,2021-01-27 00:00:00,2686430.154031970848758264,529.7804598234332654629323289055362,674104.2777030002462183290816970262,161,9267584.985001551562925537,1751.15732321400555479,2184129.850129163778675712031281756,0.2356741107487991506627619334999649,10
1611792000,2021-01-28 00:00:00,1463218.864590107811920186,263.6405323364612155175909402787514,342818.7995271262028750153057295344,161,9726576.399239765217163519,1713.231472788745009232,2293804.780203286015643685955099658,0.2358285881949758921522199074329152,10
1611878400,2021-01-29 00:00:00,1252022.9079970949541,211.692297578234005732949049175048,286289.6249706632585579119440617669,115,10134471.954994013760633242,1684.458013202230195629,2332125.016850027377213891240007687,0.2301180591555946457793133640265948,10
1611964800,2021-01-30 00:00:00,578131.588971173029265228,100.3945014516938584640913984252257,135863.6183104240190252074199711058,41,9869193.954677926504964166,1730.036112503937065089,2390875.842944885659111228661904398,0.2422564450475337769428450070446269,10
1612051200,2021-01-31 00:00:00,1689569.344493882842042417,299.2123346717110997876108629620908,395532.4121792280788038018115189781,98,9895673.075428714662574124,1743.535416014276950421,2298361.357018017947575292164116763,0.2322592247640967072268426591471882,10
1612137600,2021-02-01 00:00:00,3874864.324465213270732742,744.1801093588338963942722310880813,983154.9814440204345468710927415407,145,9446881.724452454007777743,1842.473971077087102817,2524357.210059014535314883621389587,0.267215922003652220221478279713566,10
1612224000,2021-02-02 00:00:00,1510516.609976654435731937,292.1191680173186718791811998251073,419075.7789407988943080055780664995,126,9683000.290914751902553734,1841.994552113240356744,2788485.652204707468190452016522822,0.2879774417461346121121120278534435,10
1612310400,2021-02-03 00:00:00,1603220.377301364567242109,299.0878441881459689325652242598665,469719.5923954523983449205352800706,83,10209395.990757152699879866,1792.9107820938181541,2981006.100069512743523703110619843,0.2919865291510192812737061503424382,10
1612396800,2021-02-04 00:00:00,3188453.943538071321513372,576.8933695708876252560747352292975,945883.396363318487133162753324326,90,10015468.186060672956797336,1835.032488316324643279,2968226.419329992196018574472297367,0.2963642202429547912586717196752826,10
1612483200,2021-02-05 00:00:00,2212870.230398175488010267,398.1966326666594617078876348903147,670654.3943712528216485152759336392,132,10127581.152659170567780805,1834.490399353851375557,3146617.962238421834635333085541511,0.3106978768975080673550066692297069,10
1612569600,2021-02-06 00:00:00,1412210.982361049558940958,246.7398232321451361427561992444806,418223.4919674498427205498576277007,80,10360775.328930364955967658,1801.467416898170006163,3039191.879710745541384452687902966,0.2933363366373188565936982960248323,10
1612656000,2021-02-07 00:00:00,1122112.549683812995625453,186.8270751324257722018486396716392,301157.473121375538303650507010619,97,10828209.492439405071365572,1749.58365385932666698,2828919.981689824803234897335773283,0.2612546408217411489604040703127753,10
1612742400,2021-02-08 00:00:00,2073449.974324577921403979,345.887324888155943585868283132901,564249.7596860466385302916823864548,69,10929752.669515424914394958,1739.865302817411342553,3025061.306787114072635320013011066,0.2767730797078715058817459005534295,10
1612828800,2021-02-09 00:00:00,1735187.242921384436507753,278.4434940704582076569430684863107,487527.943992011258551321908939657,64,10784797.917019551040225167,1777.706320068623436481,3138991.013162204812147656869714774,0.2910570079582618056836092816249329,10
1612915200,2021-02-10 00:00:00,851232.791230154102380769,137.3007300622508502039794910056137,244166.5632232819963792549251422388,44,11015662.570110192979708497,1744.9564374365358716,3040429.21024012412143204913143055,0.2760096536081269776287872904228739,10
1613001600,2021-02-11 00:00:00,797388.790780853565457214,121.6892497044572387489830723493889,214435.4699000149044533762529040464,41,11363091.025943061050520219,1705.381148152761765958,3033351.409712706408623203840235137,0.2669477348009678904607569344706985,10
1613088000,2021-02-12 00:00:00,1616280.795106986500095445,250.3459492068921557097689582961079,447493.0379744316885182243480415418,70,11366387.597891175133939583,1735.408652036199582587,3194679.636765905499796876281808845,0.2810637600778825935865106536561605,10
1613174400,2021-02-13 00:00:00,701134.528730426342362319,108.8462789340210401073608369267793,198524.4348396162286177316949625111,48,11240945.203764031014227052,1759.422734153531824280000000000001,3186386.481809436121360682491924496,0.2834625046248312341725799502503518,10
1613260800,2021-02-14 00:00:00,3464899.400972931830194093,544.4535206102258329072924182399215,996140.92937755852107083758144326,128,11729001.52529588259166662,1823.701604105754862538,3293058.991618158954204657996546737,0.280762090832372565415574590457186,10
1613347200,2021-02-15 00:00:00,1630701.828518950498633142,249.8039558138629759590501231980543,445625.0871957164055012084248233266,75,11803383.53992018056717355,1771.906604566449051288,3168794.310031254633228870438631215,0.2684649108718772812281644398367668,10
1613433600,2021-02-16 00:00:00,913706.663910569747793552,140.5437282836133209646547127194691,251035.0194528093537146372188340398,68,11517103.39676349460092213,1812.052599621425769242,3222028.986500996721089926299258457,0.2797603594846984385857053773452304,10
